enddate,value
12/19/21 15:27,171
12/19/21 15:34,39
12/19/21 15:39,155
12/19/21 15:46,62
12/19/21 15:47,110
12/19/21 15:52,62
12/19/21 15:59,188
12/19/21 16:02,159
12/19/21 16:09,129
12/19/21 16:26,189
12/19/21 16:36,70
12/19/21 16:42,147
12/19/21 16:49,64
12/19/21 16:54,187
12/19/21 16:59,155
12/19/21 17:02,118
12/19/21 17:10,76
12/19/21 17:12,63
12/19/21 17:17,175
12/19/21 17:25,120
12/19/21 17:25,172
12/19/21 17:30,96
12/19/21 17:32,53
12/19/21 17:36,151
12/19/21 17:45,67
12/19/21 17:43,36
12/19/21 17:57,138
12/19/21 18:06,131
12/19/21 18:10,181
12/19/21 18:17,63
12/19/21 18:25,152
12/19/21 18:31,56
12/19/21 18:35,56
12/19/21 18:37,162
12/19/21 18:45,37
12/19/21 18:47,182
12/19/21 18:53,39
12/20/21 10:48,64
12/20/21 10:51,105
12/20/21 10:56,162
12/20/21 11:06,184
12/20/21 11:09,75
12/20/21 11:13,89
12/20/21 11:17,60
12/20/21 11:24,72
12/20/21 11:27,75
12/20/21 11:28,180
12/20/21 11:33,38
12/20/21 11:37,68
12/20/21 11:43,142
12/20/21 11:51,77
12/20/21 11:56,167
12/20/21 12:03,37
12/20/21 12:15,50
12/20/21 12:29,178
12/20/21 12:37,136
12/20/21 12:41,122
12/20/21 12:48,141
12/20/21 12:54,102
12/20/21 12:57,109
12/20/21 13:11,172
12/20/21 13:23,117
12/20/21 13:28,123
12/20/21 13:31,46
12/20/21 13:40,93
12/20/21 13:36,42
12/20/21 13:41,87
12/20/21 18:37,62
12/20/21 18:45,181
12/20/21 18:48,154
12/20/21 18:55,116
12/20/21 18:58,181
12/20/21 19:02,187
12/20/21 19:13,146
12/20/21 19:18,162
12/20/21 19:22,75
12/20/21 19:26,43
12/20/21 19:32,107
12/20/21 19:32,67
12/20/21 19:32,149
12/20/21 19:32,60
12/20/21 19:32,76
12/20/21 19:32,89
12/20/21 19:32,125
12/20/21 19:32,69
12/20/21 19:32,42
12/20/21 19:33,151
12/20/21 19:33,97
12/20/21 19:33,164
12/20/21 19:33,118
12/20/21 19:33,134
12/20/21 19:33,184
12/20/21 19:34,81
12/20/21 19:34,121
12/20/21 19:34,179
12/20/21 19:34,67
12/20/21 19:34,52
12/20/21 19:35,88
12/20/21 19:35,118
12/20/21 19:35,119
12/20/21 19:35,92
12/20/21 19:36,58
12/20/21 19:36,101
12/20/21 19:36,161
12/20/21 19:36,156
12/20/21 19:36,137
12/20/21 19:36,143
12/20/21 19:37,172
12/20/21 19:37,160
12/20/21 19:37,116
12/20/21 19:37,88
12/20/21 19:37,93
12/20/21 19:37,79
12/20/21 19:42,57
12/20/21 19:47,160
12/20/21 19:55,91
12/20/21 20:00,52
12/20/21 20:00,78
12/20/21 20:00,37
12/20/21 20:00,78
12/20/21 20:00,48
12/20/21 20:00,85
12/20/21 20:01,83
12/20/21 20:02,70
12/20/21 20:02,38
12/20/21 19:56,66
12/20/21 20:16,143
12/20/21 20:26,121
12/20/21 20:30,117
12/20/21 20:36,115
12/20/21 20:37,139
12/20/21 20:42,60
12/20/21 20:46,124
12/20/21 20:54,58
12/20/21 20:56,156
12/20/21 21:04,42
12/20/21 21:06,132
12/20/21 21:11,137
12/20/21 21:11,190
12/20/21 21:18,100
12/20/21 21:22,185
12/20/21 21:29,85
12/20/21 21:32,177
12/20/21 21:39,60
12/20/21 21:45,177
12/20/21 21:48,50
12/20/21 21:53,75
12/20/21 21:57,61
12/20/21 22:03,180
12/20/21 22:11,142
12/20/21 22:12,33
12/21/21 9:32,121
12/21/21 9:35,96
12/21/21 9:37,129
12/21/21 9:55,76
12/21/21 10:08,137
12/21/21 9:57,108
12/21/21 10:16,132
12/21/21 10:19,122
12/21/21 10:23,161
12/21/21 10:27,52
12/21/21 10:27,113
12/21/21 10:27,111
12/21/21 10:27,107
12/21/21 10:27,180
12/21/21 10:27,106
12/21/21 10:27,156
12/21/21 10:27,119
12/21/21 10:27,121
12/21/21 10:27,40
12/21/21 10:28,89
12/21/21 10:28,176
12/21/21 10:28,93
12/21/21 10:28,119
12/21/21 10:28,89
12/21/21 10:28,82
12/21/21 10:28,107
12/21/21 10:28,64
12/21/21 10:28,129
12/21/21 10:28,186
12/21/21 10:29,139
12/21/21 10:34,78
12/21/21 10:36,164
12/21/21 10:45,91
12/21/21 10:49,171
12/21/21 10:49,168
12/21/21 10:49,146
12/21/21 10:49,183
12/21/21 10:49,90
12/21/21 10:49,158
12/21/21 10:50,78
12/21/21 10:50,180
12/21/21 10:50,157
12/21/21 10:50,162
12/21/21 10:50,89
12/21/21 10:50,101
12/21/21 10:50,118
12/21/21 10:51,64
12/21/21 10:51,58
12/21/21 10:51,115
12/21/21 10:51,43
12/21/21 10:51,114
12/21/21 10:56,74
12/21/21 10:58,184
12/21/21 11:14,100
12/21/21 11:07,144
12/21/21 11:16,141
12/21/21 11:20,160
12/21/21 11:26,97
12/21/21 11:26,44
12/21/21 11:31,142
12/21/21 11:32,102
12/21/21 11:36,167
12/21/21 11:42,145
12/21/21 11:49,95
12/21/21 11:52,104
12/21/21 12:00,149
12/21/21 12:05,102
12/21/21 12:09,39
12/21/21 12:14,47
12/21/21 12:17,41
12/21/21 12:22,138
12/21/21 12:26,114
12/21/21 12:35,141
12/21/21 12:40,95
12/21/21 12:43,174
12/21/21 12:46,153
12/21/21 13:04,61
12/21/21 13:18,162
12/21/21 13:14,174
12/21/21 13:24,83
12/21/21 13:29,124
12/21/21 13:35,98
12/21/21 13:37,63
12/21/21 13:42,141
12/21/21 13:48,144
12/21/21 13:54,73
12/21/21 14:01,181
12/21/21 14:04,138
12/21/21 14:07,99
12/21/21 14:12,166
12/21/21 14:18,177
12/21/21 14:23,97
12/21/21 14:26,70
12/21/21 14:32,106
12/21/21 14:47,187
12/21/21 14:50,48
12/21/21 14:59,143
12/21/21 15:03,87
12/21/21 15:03,106
12/21/21 15:03,49
12/21/21 15:03,43
12/21/21 15:03,143
12/21/21 15:03,86
12/21/21 15:04,91
12/21/21 15:04,37
12/21/21 15:09,182
12/21/21 15:10,81
12/21/21 15:10,188
12/21/21 15:10,43
12/21/21 15:10,154
12/21/21 15:30,109
12/21/21 15:41,60
12/21/21 16:28,133
12/21/21 17:10,185
12/21/21 17:12,144
12/21/21 17:51,159
12/21/21 17:54,112
12/21/21 18:05,98
12/21/21 18:07,64
12/21/21 18:22,62
12/21/21 18:26,42
12/21/21 18:53,179
12/21/21 19:04,97
12/21/21 19:09,155
12/21/21 19:12,190
12/21/21 19:18,63
12/21/21 19:22,124
12/21/21 19:30,118
12/21/21 19:35,63
12/21/21 19:38,64
12/21/21 19:45,96
12/21/21 19:50,56
12/21/21 19:54,106
12/21/21 19:58,114
12/21/21 20:11,111
12/22/21 11:05,144
12/22/21 11:10,180
12/22/21 11:15,115
12/22/21 11:20,57
12/22/21 11:30,53
12/22/21 11:35,182
12/22/21 11:40,162
12/22/21 11:41,148
12/22/21 11:48,171
12/22/21 11:54,116
12/22/21 11:57,106
12/22/21 12:03,140
12/22/21 12:10,111
12/22/21 12:15,176
12/22/21 12:21,56
12/22/21 12:23,132
12/22/21 12:28,136
12/22/21 12:34,108
12/22/21 12:37,180
12/22/21 12:45,80
12/22/21 12:46,168
12/22/21 12:52,177
12/22/21 12:59,186
12/22/21 13:02,74
12/22/21 13:10,84
12/22/21 13:13,188
12/22/21 13:19,39
12/22/21 13:22,182
12/22/21 13:30,92
12/22/21 13:32,159
12/22/21 13:41,123
12/22/21 13:45,132
12/22/21 13:47,86
12/22/21 13:52,121
12/22/21 13:58,179
12/22/21 14:01,105
12/22/21 14:10,108
12/22/21 14:12,147
12/22/21 14:17,115
12/22/21 14:21,79
12/22/21 14:30,176
12/22/21 14:32,52
12/22/21 14:36,58
12/22/21 14:44,74
12/22/21 14:46,73
12/22/21 14:51,48
12/22/21 15:01,55
12/22/21 15:05,104
12/22/21 15:10,148
12/22/21 15:12,153
12/22/21 15:12,165
12/22/21 15:20,88
12/22/21 15:33,148
12/22/21 15:41,105
12/22/21 15:45,94
12/22/21 15:47,100
12/22/21 15:54,45
12/22/21 16:00,40
12/22/21 16:02,89
12/22/21 16:07,108
12/22/21 16:11,73
12/22/21 16:20,179
12/22/21 16:23,58
12/22/21 16:26,165
12/22/21 16:35,116
12/22/21 16:37,110
12/22/21 16:44,73
12/22/21 16:47,189
12/22/21 16:53,77
12/22/21 17:01,51
12/22/21 17:05,186
12/22/21 17:10,51
12/22/21 17:14,74
12/22/21 17:18,34
12/22/21 17:23,179
12/22/21 17:30,36
12/22/21 17:33,82
12/22/21 17:37,165
12/22/21 17:43,39
12/22/21 17:50,141
12/22/21 17:54,51
12/22/21 17:54,106
12/22/21 17:58,97
12/22/21 18:02,97
12/22/21 18:09,126
12/22/21 18:12,169
12/22/21 18:17,71
12/22/21 18:24,170
12/22/21 18:29,161
12/22/21 18:31,57
12/22/21 18:39,37
12/22/21 18:44,185
12/22/21 18:49,62
12/22/21 18:52,137
12/22/21 18:56,37
12/23/21 17:24,88
12/23/21 17:32,68
12/23/21 17:37,152
12/23/21 17:45,74
12/23/21 17:56,187
12/23/21 17:59,135
12/23/21 18:03,177
12/23/21 18:10,63
12/23/21 18:12,99
12/23/21 18:17,117
12/23/21 18:25,148
12/23/21 18:36,107
12/23/21 18:41,50
12/23/21 18:45,181
12/23/21 18:48,61
12/23/21 19:00,40
12/23/21 19:05,112
12/23/21 19:09,92
12/23/21 19:13,87
12/23/21 19:20,57
12/23/21 19:25,74
12/23/21 19:30,165
12/23/21 19:33,171
12/23/21 19:39,95
12/23/21 19:44,86
12/23/21 19:50,166
12/23/21 19:59,85
12/23/21 20:02,170
12/23/21 20:07,59
12/23/21 20:14,174
12/23/21 20:25,82
12/23/21 20:30,107
12/23/21 20:32,127
12/23/21 20:36,81
12/23/21 20:43,103
12/23/21 20:50,171
12/23/21 20:54,144
12/23/21 21:00,105
12/24/21 8:50,35
12/24/21 8:53,53
12/24/21 9:00,154
12/24/21 9:02,179
12/24/21 9:08,170
12/24/21 9:12,37
12/24/21 9:18,145
12/24/21 9:22,160
12/24/21 9:27,152
12/24/21 9:34,189
12/24/21 9:37,64
12/24/21 9:42,177
12/24/21 9:48,123
12/24/21 9:55,96
12/24/21 9:59,102
12/24/21 10:01,117
12/24/21 10:06,189
12/24/21 10:15,112
12/24/21 10:17,127
12/24/21 10:23,51
12/24/21 10:26,78
12/24/21 10:35,57
12/24/21 10:36,106
12/24/21 10:44,52
12/24/21 10:47,33
12/24/21 10:51,160
12/24/21 10:59,120
12/24/21 11:05,106
12/24/21 11:06,60
12/24/21 11:12,145
12/24/21 11:17,111
12/24/21 11:21,130
12/24/21 15:22,184
12/24/21 15:31,156
12/24/21 15:36,120
12/24/21 15:37,70
12/24/21 15:41,137
12/24/21 15:50,46
12/24/21 15:54,34
12/24/21 16:00,180
12/24/21 16:05,162
12/24/21 16:07,176
12/24/21 16:14,33
12/24/21 16:16,144
12/24/21 16:25,115
12/24/21 16:27,41
12/24/21 16:32,168
12/24/21 16:39,81
12/24/21 16:43,69
12/24/21 16:48,115
12/24/21 16:55,126
12/24/21 17:00,76
12/24/21 17:04,71
12/24/21 17:07,100
12/24/21 17:14,97
12/24/21 17:20,177
12/24/21 17:25,67
12/24/21 17:27,92
12/24/21 17:33,119
12/24/21 17:41,165
12/24/21 17:43,103
12/24/21 17:50,39
12/24/21 17:52,116
12/24/21 17:54,45
12/24/21 17:59,46
12/24/21 18:04,117
12/24/21 18:07,171
12/24/21 18:12,82
12/24/21 18:19,158
12/24/21 18:22,116
12/24/21 18:29,131
12/24/21 18:34,177
12/24/21 18:38,49
12/24/21 18:43,41
12/24/21 18:51,98
12/24/21 18:55,74
12/24/21 19:06,110
12/24/21 18:57,52
12/24/21 19:10,142
12/24/21 19:13,108
12/24/21 19:20,139
12/24/21 19:21,144
12/24/21 19:32,123
12/24/21 19:38,161
12/24/21 19:27,165
12/24/21 19:40,74
12/24/21 19:43,173
12/24/21 19:53,185
12/24/21 19:56,117
12/24/21 19:59,70
12/24/21 20:01,83
12/24/21 20:09,38
12/24/21 20:11,59
12/24/21 20:14,178
12/24/21 20:21,189
12/24/21 20:23,167
12/24/21 20:22,56
12/24/21 20:28,141
12/24/21 20:31,110
12/24/21 20:39,35
12/24/21 20:42,133
12/24/21 20:53,123
12/24/21 20:48,90
12/24/21 20:52,155
12/24/21 20:58,147
12/24/21 21:01,134
12/24/21 21:10,156
12/24/21 21:14,74
12/24/21 21:12,156
12/24/21 21:17,84
12/24/21 21:22,107
12/24/21 21:35,129
12/24/21 21:37,165
12/24/21 21:37,101
12/24/21 21:44,157
12/24/21 21:48,170
12/24/21 21:55,124
12/24/21 22:00,105
12/24/21 22:02,126
12/26/21 8:03,76
12/26/21 8:09,135
12/26/21 8:13,49
12/26/21 8:20,103
12/26/21 8:24,168
12/26/21 8:29,114
12/26/21 8:32,102
12/26/21 8:39,142
12/26/21 8:46,139
12/26/21 8:47,108
12/26/21 8:51,35
12/26/21 9:00,59
12/26/21 9:03,147
12/26/21 9:08,190
12/26/21 9:15,112
12/26/21 9:17,97
12/26/21 9:24,155
12/26/21 9:29,82
12/26/21 9:33,46
12/26/21 9:36,185
12/26/21 9:43,102
12/26/21 9:51,58
12/26/21 9:55,45
12/26/21 9:57,184
12/26/21 10:04,51
12/26/21 10:10,160
12/26/21 10:15,120
12/26/21 10:19,120
12/26/21 10:22,82
12/26/21 10:27,58
12/26/21 10:39,55
12/26/21 10:34,184
12/26/21 10:41,124
12/26/21 10:41,134
12/26/21 10:41,184
12/26/21 10:41,120
12/26/21 10:42,106
12/26/21 10:42,107
12/26/21 10:42,168
12/26/21 10:45,115
12/26/21 10:51,148
12/26/21 10:52,143
12/26/21 10:58,156
12/26/21 11:04,184
12/26/21 11:07,82
12/26/21 11:07,49
12/26/21 11:07,81
12/26/21 11:07,113
12/26/21 11:07,38
12/26/21 11:08,123
12/26/21 11:08,97
12/26/21 11:13,178
12/26/21 11:19,106
12/26/21 11:23,173
12/26/21 11:27,172
12/26/21 11:35,58
12/26/21 11:38,152
12/26/21 11:45,61
12/26/21 11:49,72
12/26/21 11:51,144
12/26/21 12:00,176
12/26/21 12:06,171
12/26/21 12:09,178
12/26/21 12:14,117
12/26/21 12:17,165
12/26/21 12:21,160
12/26/21 12:29,161
12/26/21 12:34,182
12/26/21 12:38,139
12/26/21 12:43,173
12/26/21 12:47,94
12/26/21 12:55,170
12/26/21 13:04,103
12/26/21 13:12,61
12/26/21 13:24,161
12/26/21 13:30,115
12/26/21 13:34,182
12/26/21 13:55,130
12/26/21 13:59,71
12/26/21 14:16,181
12/26/21 14:24,122
12/26/21 14:26,125
12/26/21 14:32,89
12/26/21 14:56,88
12/26/21 14:57,34
12/26/21 15:01,154
12/26/21 15:07,77
12/26/21 15:16,129
12/26/21 15:19,142
12/26/21 15:23,45
12/26/21 15:29,130
12/26/21 15:49,62
12/26/21 15:55,144
12/26/21 15:58,58
12/26/21 16:01,38
12/26/21 16:14,142
12/26/21 16:17,141
12/26/21 16:22,188
12/26/21 16:31,38
12/26/21 16:32,62
12/26/21 16:41,35
12/26/21 16:42,140
12/26/21 16:50,131
12/26/21 16:56,76
12/26/21 16:59,79
12/26/21 17:05,183
12/26/21 17:07,52
12/26/21 17:12,112
12/26/21 17:19,86
12/26/21 17:23,89
12/26/21 17:29,186
12/26/21 17:38,169
12/26/21 17:45,133
12/26/21 17:51,111
12/26/21 17:56,65
12/26/21 17:57,73
12/26/21 18:06,37
12/26/21 18:11,103
12/26/21 18:08,107
12/26/21 18:15,38
12/26/21 18:17,190
12/26/21 18:21,103
12/26/21 18:30,70
12/26/21 18:34,60
12/26/21 18:37,181
12/26/21 18:42,140
12/26/21 18:53,164
12/26/21 18:47,91
12/26/21 18:53,77
12/26/21 18:57,115
12/26/21 19:03,116
12/26/21 19:06,111
12/26/21 19:13,76
12/26/21 19:17,98
12/26/21 19:25,122
12/26/21 19:27,174
12/26/21 19:36,170
12/26/21 19:38,61
12/26/21 19:43,111
12/26/21 19:48,93
12/26/21 19:52,34
12/26/21 19:58,190
12/26/21 20:02,119
12/26/21 20:14,99
12/26/21 20:16,135
12/26/21 20:24,167
12/26/21 20:30,172
12/26/21 20:33,101
12/26/21 20:39,157
12/26/21 20:45,132
12/26/21 20:47,92
12/26/21 20:55,123
12/26/21 20:59,151
12/26/21 21:03,33
12/26/21 21:09,175
12/26/21 21:14,136
12/26/21 21:19,129
12/26/21 21:23,170
12/26/21 21:28,94
12/26/21 21:34,88
12/26/21 21:37,136
12/26/21 21:42,69
12/26/21 21:50,120
12/26/21 21:56,43
12/26/21 22:01,165
12/26/21 22:02,165
12/26/21 22:08,184
12/26/21 22:14,50
12/26/21 22:14,47
12/26/21 22:18,135
12/26/21 22:26,134
12/26/21 22:38,139
12/26/21 22:46,169
12/26/21 22:48,149
12/26/21 22:54,51
12/26/21 22:56,163
12/26/21 23:02,35
12/27/21 7:11,129
12/27/21 7:12,73
12/27/21 7:20,189
12/27/21 7:23,118
12/27/21 7:27,83
12/27/21 7:33,111
12/27/21 7:39,154
12/27/21 7:44,73
12/27/21 7:48,79
12/27/21 8:00,182
12/27/21 8:02,157
12/27/21 8:09,119
12/27/21 8:15,93
12/27/21 8:19,152
12/27/21 8:23,82
12/27/21 8:27,132
12/27/21 8:35,180
12/27/21 8:39,172
12/27/21 8:46,69
12/27/21 8:51,84
12/27/21 8:55,125
12/27/21 9:01,48
12/27/21 9:03,156
12/27/21 9:08,78
12/27/21 9:12,130
12/27/21 9:13,33
12/27/21 9:19,53
12/27/21 9:21,183
12/27/21 9:29,168
12/27/21 9:31,91
12/27/21 9:40,143
12/27/21 9:42,106
12/27/21 9:47,36
12/27/21 9:53,43
12/27/21 9:59,88
12/27/21 10:03,91
12/27/21 10:10,133
12/27/21 10:14,42
12/27/21 10:18,55
12/27/21 10:23,42
12/27/21 10:28,67
12/27/21 10:27,134
12/27/21 10:31,35
12/27/21 10:37,90
12/27/21 10:46,102
12/27/21 10:47,71
12/27/21 10:52,117
12/27/21 11:00,186
12/27/21 11:03,159
12/27/21 11:09,168
12/27/21 11:11,174
12/27/21 11:21,68
12/27/21 11:25,140
12/27/21 11:27,46
12/27/21 11:33,60
12/27/21 11:40,97
12/27/21 11:44,114
12/27/21 11:50,61
12/27/21 11:53,146
12/27/21 11:57,98
12/27/21 12:04,180
12/27/21 12:07,106
12/27/21 12:15,57
12/27/21 12:18,88
12/27/21 12:21,128
12/27/21 12:26,150
12/27/21 12:34,139
12/27/21 12:37,174
12/27/21 12:42,116
12/27/21 12:48,73
12/27/21 12:54,126
12/27/21 12:59,115
12/27/21 13:04,50
12/27/21 13:10,142
12/27/21 13:11,54
12/27/21 13:21,131
12/27/21 13:22,64
12/27/21 13:34,127
12/27/21 13:37,122
12/27/21 13:45,142
12/27/21 13:50,62
12/27/21 13:49,186
12/27/21 13:56,134
12/27/21 13:57,120
12/27/21 14:03,182
12/27/21 14:10,47
12/27/21 14:12,186
12/27/21 14:21,163
12/27/21 14:25,64
12/27/21 14:29,34
12/27/21 14:29,88
12/27/21 14:32,188
12/27/21 14:37,99
12/27/21 14:43,139
12/27/21 14:51,91
12/27/21 14:55,59
12/27/21 14:57,96
12/27/21 15:06,65
12/27/21 15:08,56
12/27/21 15:16,34
12/27/21 15:15,46
12/27/21 15:21,102
12/27/21 15:24,164
12/27/21 15:28,169
12/27/21 15:34,163
12/27/21 15:40,176
12/27/21 15:44,60
12/27/21 15:51,64
12/27/21 15:52,88
12/27/21 16:01,70
12/27/21 16:05,146
12/27/21 16:11,155
12/27/21 16:14,83
12/27/21 16:19,45
12/27/21 16:26,99
12/27/21 16:27,113
12/27/21 16:39,184
12/27/21 16:32,164
12/27/21 16:40,112
12/27/21 16:42,115
12/27/21 16:49,123
12/27/21 16:54,136
12/27/21 17:01,120
12/27/21 17:02,124
12/27/21 17:10,44
12/27/21 17:13,138
12/27/21 17:20,150
12/27/21 17:22,33
12/27/21 17:31,95
12/27/21 17:35,131
12/27/21 17:36,172
12/27/21 17:45,137
12/27/21 17:47,46
12/27/21 17:53,97
12/27/21 17:57,116
12/27/21 18:04,115
12/27/21 18:12,160
12/27/21 18:18,165
12/27/21 18:23,83
12/27/21 18:26,136
12/27/21 18:33,186
12/27/21 18:39,88
12/27/21 18:46,161
12/27/21 18:51,153
12/27/21 18:53,100
12/27/21 18:56,46
12/27/21 19:07,100
12/27/21 19:06,62
12/27/21 19:11,171
12/27/21 19:12,135
12/27/21 19:18,104
12/27/21 19:26,65
12/27/21 19:30,69
12/27/21 19:32,36
12/27/21 19:40,166
12/27/21 19:45,178
12/27/21 19:51,146
12/27/21 19:55,86
12/27/21 19:59,100
12/27/21 20:06,89
12/27/21 20:11,138
12/27/21 20:15,186
12/27/21 20:20,92
12/27/21 20:21,54
12/27/21 20:30,126
12/27/21 20:32,102
12/27/21 20:39,185
12/27/21 20:42,118
12/27/21 20:49,187
12/27/21 20:50,170
12/27/21 20:52,136
12/27/21 20:57,166
12/27/21 21:03,142
12/27/21 21:11,47
12/27/21 21:13,48
12/27/21 21:19,41
12/27/21 21:25,94
12/27/21 21:34,82
12/27/21 21:44,73
12/27/21 21:49,110
12/27/21 21:53,130
12/27/21 21:51,101
12/27/21 22:00,140
12/27/21 22:06,180
12/27/21 22:08,70
12/27/21 22:13,147
12/28/21 13:59,121
12/28/21 14:03,137
12/28/21 14:08,148
12/28/21 14:20,89
12/28/21 14:12,93
12/28/21 14:21,89
12/28/21 14:35,65
12/28/21 14:36,68
12/28/21 14:43,145
12/28/21 14:48,90
12/28/21 14:54,184
12/28/21 14:58,112
12/28/21 15:03,162
12/28/21 15:09,71
12/28/21 15:19,99
12/28/21 15:25,142
12/28/21 15:25,123
12/28/21 15:27,131
12/28/21 15:34,88
12/28/21 15:39,65
12/28/21 15:42,143
12/28/21 15:48,157
12/28/21 15:53,50
12/28/21 15:57,138
12/28/21 16:02,84
12/28/21 16:06,40
12/28/21 16:13,169
12/28/21 16:18,138
12/28/21 16:22,95
12/28/21 16:27,189
12/28/21 16:32,175
12/28/21 16:40,52
12/28/21 16:43,176
12/28/21 16:49,179
12/28/21 16:54,146
12/28/21 16:58,155
12/28/21 17:05,104
12/28/21 17:08,67
12/28/21 17:13,111
12/28/21 17:21,63
12/28/21 17:22,179
12/28/21 17:27,180
12/28/21 17:32,82
12/28/21 17:39,151
12/28/21 17:43,112
12/28/21 17:50,107
12/28/21 17:52,110
12/28/21 17:56,124
12/28/21 18:07,62
12/28/21 18:14,88
12/28/21 18:16,34
12/28/21 18:26,64
12/28/21 18:29,122
12/28/21 18:35,190
12/28/21 18:38,119
12/28/21 18:43,90
12/28/21 18:49,169
12/28/21 18:51,159
12/28/21 18:58,138
12/28/21 19:03,179
12/28/21 19:11,177
12/28/21 19:16,126
12/28/21 19:19,146
12/28/21 19:25,168
12/28/21 19:28,143
12/28/21 19:36,150
12/28/21 19:38,124
12/28/21 19:42,155
12/28/21 19:50,148
12/28/21 19:51,187
12/28/21 19:54,107
12/28/21 19:56,175
12/28/21 20:05,69
12/28/21 20:10,187
12/28/21 20:15,41
12/28/21 20:18,162
12/28/21 20:23,135
12/28/21 20:27,148
12/28/21 20:32,87
12/28/21 20:38,37
12/28/21 20:44,79
12/29/21 5:36,133
12/29/21 5:38,112
12/29/21 5:51,86
12/29/21 5:29,112
12/29/21 5:50,144
12/29/21 5:50,65
12/29/21 5:56,125
12/29/21 5:57,49
12/29/21 6:06,40
12/29/21 6:09,89
12/29/21 6:12,81
12/29/21 6:17,122
12/29/21 6:26,107
12/29/21 6:30,165
12/29/21 6:32,159
12/29/21 6:38,125
12/29/21 6:42,58
12/29/21 6:47,81
12/29/21 6:55,81
12/29/21 6:57,130
12/29/21 7:02,161
12/29/21 7:11,125
12/29/21 7:13,41
12/29/21 7:16,46
12/29/21 7:23,127
12/29/21 7:27,49
12/29/21 7:31,68
12/29/21 7:36,55
12/29/21 7:43,106
12/29/21 7:46,175
12/29/21 7:51,134
12/29/21 7:56,106
12/29/21 8:03,126
12/29/21 8:07,124
12/29/21 8:12,97
12/29/21 8:19,175
12/29/21 8:26,112
12/29/21 8:28,168
12/29/21 8:32,124
12/29/21 8:40,80
12/29/21 8:43,136
12/29/21 8:49,143
12/29/21 8:53,42
12/29/21 8:57,158
12/29/21 9:03,153
12/29/21 9:10,87
12/29/21 9:13,113
12/29/21 9:16,118
12/29/21 9:22,100
12/29/21 9:28,131
12/29/21 9:32,164
12/29/21 9:36,142
12/29/21 9:45,158
12/29/21 9:47,182
12/29/21 9:51,61
12/29/21 9:52,100
12/29/21 9:56,134
12/29/21 10:02,98
12/29/21 10:24,171
12/29/21 10:26,69
12/29/21 10:36,172
12/29/21 11:11,162
12/29/21 11:15,71
12/29/21 11:20,180
12/29/21 11:23,101
12/29/21 11:27,159
12/29/21 11:37,63
12/29/21 11:43,168
12/29/21 11:47,179
12/29/21 12:03,89
12/29/21 12:16,50
12/29/21 12:36,175
12/29/21 12:48,101
12/29/21 12:55,185
12/29/21 13:08,102
12/29/21 13:12,45
12/29/21 13:17,110
1/2/22 8:36,88
1/2/22 8:46,146
1/2/22 8:48,135
1/2/22 8:54,35
1/2/22 8:59,101
1/2/22 9:08,65
1/2/22 9:11,64
1/2/22 9:13,171
1/2/22 9:22,162
1/2/22 9:25,34
1/2/22 9:29,56
1/2/22 9:34,73
1/2/22 9:45,85
1/2/22 9:49,128
1/2/22 9:57,187
1/2/22 10:00,113
1/2/22 10:07,38
1/2/22 10:12,50
1/2/22 10:16,108
1/2/22 10:21,170
1/2/22 10:23,127
1/2/22 10:32,134
1/2/22 10:35,178
1/2/22 10:43,95
1/2/22 10:44,190
1/2/22 10:48,77
1/2/22 10:56,35
1/2/22 11:03,104
1/2/22 11:07,107
1/2/22 11:12,179
1/2/22 11:15,175
1/2/22 11:20,157
1/2/22 11:26,71
1/2/22 11:34,146
1/2/22 11:38,57
1/2/22 11:47,121
1/2/22 11:48,103
1/2/22 11:58,114
1/2/22 12:01,78
1/2/22 12:06,39
1/2/22 12:12,146
1/2/22 12:13,154
1/2/22 12:22,151
1/2/22 12:25,70
1/2/22 12:33,163
1/2/22 12:34,51
1/2/22 12:39,114
1/2/22 12:46,89
1/2/22 12:48,163
1/2/22 13:00,184
1/2/22 13:06,112
1/2/22 13:12,106
1/2/22 13:13,69
1/2/22 13:18,73
1/2/22 13:29,167
1/2/22 13:36,104
1/2/22 13:39,187
1/2/22 13:44,72
1/2/22 13:53,159
1/2/22 13:56,134
1/2/22 13:59,160
1/2/22 14:07,131
1/2/22 14:08,113
1/2/22 14:14,88
1/2/22 14:20,99
1/2/22 14:24,109
1/2/22 14:32,80
1/2/22 14:34,73
1/2/22 14:52,190
1/2/22 14:57,93
1/2/22 14:58,186
1/3/22 16:30,53
1/3/22 16:42,41
1/3/22 16:43,34
1/3/22 16:49,150
1/3/22 16:53,113
1/3/22 17:01,161
1/3/22 17:07,161
1/3/22 17:09,79
1/3/22 17:18,34
1/3/22 17:23,79
1/3/22 17:30,111
1/3/22 17:39,115
1/3/22 17:43,160
1/4/22 14:17,166
1/4/22 14:23,148
1/4/22 14:25,153
1/4/22 14:28,80
1/4/22 14:34,63
1/4/22 14:38,141
1/4/22 14:46,172
1/4/22 14:49,134
1/4/22 14:54,143
1/4/22 15:02,116
1/4/22 15:04,176
1/4/22 15:08,43
1/4/22 15:16,126
1/4/22 15:20,76
1/4/22 15:27,125
1/4/22 15:30,67
1/4/22 15:35,106
1/4/22 15:41,157
1/4/22 15:44,34
1/4/22 15:51,123
1/4/22 15:51,50
1/4/22 15:54,123
1/4/22 16:00,189
